usuario_1|usuario_2|canciones
2789|2807|54
2789|2851|5
2789|2888|45
2789|2944|59
2789|2978|2
2789|3026|70
2789|3045|66
2789|3059|27
2789|3084|38
2789|3104|27
2789|3130|46
2789|3137|95
2789|3231|99
2789|3300|20
2789|3428|45
2790|2803|29
2790|2813|21
2790|2848|13
2790|3203|39
2790|3302|15
2791|2812|20
2791|2818|1
2791|2844|81
2791|2876|53
2791|2950|79
2791|2975|7
2791|3088|18
2791|3116|82
2791|3136|40
2792|3037|43
2793|2795|79
2793|2828|55
2793|2833|9
2793|2849|19
2793|2853|40
2793|2863|26
2793|2875|39
2793|2901|81
2793|2936|64
2793|2937|44
2793|2939|84
2793|2950|91
2793|2970|71
2793|2973|63
2793|2989|43
2793|2991|49
2793|2992|21
2793|3007|23
2793|3021|91
2793|3027|98
2793|3035|54
2793|3038|67
2793|3041|24
2793|3046|11
2793|3049|98
2793|3051|25
2793|3060|12
2793|3070|66
2793|3072|6
2793|3082|93
2793|3089|49
2793|3097|1
2793|3101|35
2793|3103|89
2793|3106|95
2793|3115|41
2793|3116|1
2793|3120|3
2793|3132|74
2793|3136|40
2793|3140|68
2793|3146|6
2793|3150|34
2793|3152|80
2793|3154|76
2793|3160|75
2793|3169|96
2793|3191|41
2793|3198|71
2793|3201|92
2793|3206|5
2793|3212|45
2793|3214|60
2793|3224|81
2793|3239|82
2793|3240|63
2793|3247|17
2793|3252|96
2793|3253|4
2793|3267|22
2793|3277|5
2793|3280|46
2793|3288|89
2793|3291|69
2793|3297|24
2793|3316|33
2793|3319|53
2793|3320|94
2793|3321|20
2793|3330|60
2793|3332|42
2793|3335|7
2793|3342|51
2793|3344|36
2793|3345|27
2793|3347|99
2793|3350|62
2793|3351|5
2793|3353|55
2793|3355|77
2793|3386|1
2793|3391|92
2793|3396|91
2793|3397|45
2793|3406|12
2793|3416|36
2793|3434|48
2794|2810|46
2794|2821|72
2794|2874|85
2794|2887|51
2794|2907|58
2794|2966|52
2794|2988|1
2794|3000|3
2794|3073|39
2794|3119|29
2794|3135|24
2794|3158|66
2794|3417|67
2794|3433|71
2795|2813|45
2795|2832|86
2795|2904|55
2795|3020|62
2795|3046|96
2795|3048|77
2795|3050|53
2795|3110|29
2795|3138|26
2795|3148|67
2795|3178|38
2795|3211|30
2795|3254|36
2795|3296|81
2795|3307|42
2795|3353|23
2795|3374|5
2795|3385|69
2796|2828|86
2796|2833|83
2796|2849|87
2796|2853|10
2796|2863|16
2796|2869|62
2796|2881|51
2796|2894|20
2796|2921|45
2796|2936|79
2796|2939|32
2796|2991|26
2796|3016|47
2796|3017|8
2796|3035|51
2796|3039|58
2796|3049|10
2796|3051|46
2796|3060|74
2796|3076|73
2796|3082|36
2796|3101|42
2796|3111|98
2796|3113|76
2796|3132|77
2796|3145|69
2796|3172|61
2796|3185|6
2796|3199|19
2796|3201|55
2796|3204|4
2796|3261|50
2796|3267|23
2796|3274|8
2796|3277|60
2796|3280|18
2796|3287|71
2796|3297|73
2796|3320|76
2796|3347|16
2796|3350|45
2796|3351|70
2796|3377|36
2796|3378|4
2796|3381|75
2796|3396|20
2796|3419|7
2796|3422|62
2796|3434|24
2797|2823|21
2797|2845|99
2797|2894|52
2797|2901|82
2797|2936|8
2797|2937|76
2797|2995|14
2797|3011|45
2797|3076|81
2797|3079|63
2797|3179|5
2797|3182|28
2797|3258|34
2797|3262|4
2797|3320|90
2797|3332|74
2797|3350|62
2797|3378|72
2797|3396|89
2798|3303|51
2799|2861|3
2799|3053|24
2799|3105|69
2799|3122|49
2799|3200|81
2799|3218|8
2799|3354|56
2800|2806|64
2800|2810|16
2800|2815|74
2800|2827|84
2800|2839|31
2800|2854|5
2800|2862|79
2800|2864|16
2800|2867|58
2800|2872|57
2800|2877|33
2800|2880|10
2800|2890|80
2800|2897|41
2800|2906|48
2800|2910|67
2800|2912|22
2800|2913|27
2800|2916|77
2800|2919|1
2800|2925|9
2800|2927|70
2800|2928|89
2800|2940|60
2800|2943|33
2800|2944|10
2800|2945|26
2800|2956|72
2800|2960|43
2800|2966|80
2800|2969|84
2800|2974|60
2800|2986|80
2800|2988|88
2800|3000|51
2800|3004|76
2800|3023|97
2800|3026|96
2800|3033|49
2800|3040|32
2800|3044|41
2800|3056|17
2800|3073|32
2800|3078|78
2800|3085|60
2800|3090|23
2800|3096|29
2800|3098|58
2800|3119|92
2800|3135|96
2800|3174|87
2800|3213|62
2800|3220|24
2800|3232|96
2800|3250|86
2800|3284|37
2800|3324|40
2800|3348|65
2800|3363|35
2800|3400|84
2800|3417|66
2800|3426|74
2800|3433|31
2801|2865|96
2801|3032|12
2801|3167|86
2801|3221|71
2801|3255|2
2801|3256|7
2801|3365|87
2802|2863|3
2802|3035|61
2802|3106|19
2802|3150|52
2802|3154|62
2802|3267|43
2802|3397|84
2802|3419|32
2803|2813|99
2803|2848|22
2803|2881|49
2803|2882|27
2803|2996|29
2803|3048|39
2803|3100|9
2803|3124|98
2803|3138|58
2803|3140|92
2803|3178|2
2803|3196|29
2803|3211|1
2803|3214|45
2803|3256|25
2803|3280|10
2803|3380|70
2803|3418|51
2804|2836|39
2804|2984|90
2804|2992|66
2804|3316|64
2804|3327|61
2804|3377|11
2804|3416|44
2805|2806|85
2805|2922|3
2805|2983|36
2805|2997|14
2805|3012|74
2805|3028|97
2805|3121|26
2806|2839|84
2806|2854|77
2806|2867|74
2806|2877|62
2806|2880|24
2806|2890|48
2806|2891|45
2806|2909|31
2806|2910|68
2806|2912|9
2806|2919|75
2806|2920|10
2806|2925|94
2806|2927|61
2806|2943|35
2806|2944|67
2806|2948|63
2806|2967|75
2806|2986|62
2806|3000|33
2806|3004|36
2806|3014|43
2806|3023|31
2806|3114|34
2806|3142|96
2806|3184|15
2806|3213|67
2806|3234|30
2806|3237|73
2806|3286|58
2806|3294|91
2806|3309|91
2806|3324|14
2806|3363|64
2806|3414|91
2806|3417|21
2806|3430|60
2807|2837|69
2807|2887|67
2807|2888|26
2807|2978|18
2807|3010|20
2807|3025|49
2807|3080|51
2807|3084|96
2807|3123|22
2807|3129|32
2807|3130|2
2807|3231|53
2807|3257|92
2807|3300|83
2807|3394|50
2807|3400|15
2807|3428|76
2808|3121|88
2809|2837|32
2809|3010|17
2809|3026|21
2809|3030|57
2809|3036|71
2809|3080|45
2809|3090|43
2809|3104|70
2809|3231|55
2809|3269|32
2809|3317|7
2809|3333|69
2809|3362|93
2809|3388|41
2809|3394|87
2810|2821|18
2810|2839|87
2810|2867|97
2810|2873|72
2810|2874|82
2810|2880|77
2810|2887|38
2810|2907|74
2810|2910|42
2810|2920|5
2810|2927|81
2810|2928|43
2810|2940|77
2810|2943|13
2810|2944|57
2810|2945|88
2810|2960|22
2810|2974|19
2810|2986|34
2810|2988|2
2810|2994|32
2810|3000|6
2810|3023|64
2810|3025|55
2810|3056|46
2810|3073|60
2810|3084|24
2810|3090|16
2810|3117|38
2810|3123|98
2810|3135|67
2810|3158|35
2810|3163|61
2810|3213|79
2810|3220|99
2810|3236|49
2810|3293|1
2810|3362|97
2810|3363|19
2810|3417|51
2810|3433|54
2811|2904|7
2811|3162|0
2811|3272|83
2811|3280|33
2811|3331|49
2812|2818|25
2812|2843|13
2812|2869|45
2812|3041|63
2812|3087|84
2812|3140|41
2812|3187|13
2812|3249|59
2812|3256|2
2812|3273|73
2812|3287|28
2812|3291|61
2812|3365|68
2812|3393|38
2812|3403|31
2812|3421|73
2813|2818|60
2813|2826|78
2813|2848|65
2813|2883|62
2813|2951|35
2813|2971|17
2813|2979|95
2813|3002|34
2813|3020|9
2813|3136|51
2813|3171|57
2813|3177|38
2813|3178|82
2813|3214|60
2813|3365|73
2813|3393|30
2813|3409|19
2815|2827|42
2815|2839|61
2815|2866|96
2815|2872|98
2815|2905|31
2815|2910|37
2815|2911|1
2815|2912|57
2815|2916|4
2815|2917|65
2815|2920|89
2815|2925|6
2815|2943|44
2815|2944|43
2815|2966|10
2815|2969|46
2815|2986|7
2815|2987|86
2815|3022|86
2815|3026|36
2815|3033|37
2815|3040|35
2815|3056|54
2815|3064|6
2815|3065|60
2815|3078|67
2815|3085|67
2815|3090|51
2815|3096|85
2815|3098|34
2815|3108|60
2815|3142|73
2815|3149|19
2815|3195|83
2815|3226|68
2815|3232|10
2815|3250|23
2815|3304|82
2815|3363|85
2815|3387|58
2815|3426|87
2816|2843|48
2816|2865|17
2816|3087|55
2816|3152|87
2816|3187|60
2816|3256|20
2816|3264|99
2816|3369|64
2817|3055|27
2817|3074|62
2817|3127|80
2818|2882|76
2818|2946|11
2818|3067|21
2818|3261|72
2818|3276|30
2818|3350|69
2818|3353|52
2819|2904|12
2819|2996|86
2819|3017|17
2819|3035|36
2819|3140|78
2819|3148|40
2819|3192|36
2819|3221|35
2819|3272|66
2819|3280|3
2819|3289|5
2819|3306|62
2819|3307|66
2819|3313|31
2819|3328|21
2819|3341|28
2819|3342|73
2819|3346|16
2819|3385|27
2819|3421|73
2820|2870|81
2820|2934|67
2820|2962|54
2820|3001|91
2820|3190|28
2820|3233|63
2820|3244|18
2820|3246|24
2820|3275|85
2820|3292|53
2820|3295|21
2821|2966|72
2821|3114|57
2821|3119|92
2821|3135|52
2821|3158|26
2821|3166|46
2821|3413|29
2822|2831|98
2822|2941|8
2822|2999|31
2822|3164|14
2822|3222|99
2822|3263|58
2822|3278|45
2822|3361|94
2823|2828|11
2823|2845|67
2823|2875|54
2823|2894|15
2823|2937|35
2823|2992|34
2823|3011|99
2823|3051|27
2823|3060|90
2823|3076|71
2823|3079|48
2823|3082|59
2823|3118|80
2823|3145|53
2823|3170|84
2823|3172|53
2823|3179|5
2823|3182|18
2823|3258|4
2823|3261|21
2823|3262|58
2823|3267|37
2823|3287|77
2823|3320|14
2823|3332|49
2823|3350|15
2823|3378|18
2823|3396|23
2823|3403|86
2823|3434|52
2824|2962|84
2824|3077|5
2824|3091|34
2825|2844|7
2825|2868|24
2825|2921|51
2825|2942|25
2825|2951|6
2825|2989|74
2825|3027|29
2825|3075|20
2825|3156|48
2825|3177|12
2825|3198|30
2825|3256|55
2825|3365|41
2825|3385|94
2825|3431|15
2826|2979|88
2826|3165|46
2826|3211|38
2826|3340|90
2826|3361|17
2827|2839|63
2827|2852|93
2827|2866|91
2827|2867|0
2827|2872|32
2827|2877|46
2827|2890|46
2827|2897|4
2827|2905|49
2827|2906|43
2827|2910|55
2827|2911|23
2827|2913|78
2827|2915|93
2827|2916|29
2827|2917|64
2827|2919|63
2827|2920|91
2827|2925|82
2827|2929|53
2827|2943|2
2827|2944|61
2827|2956|42
2827|2966|95
2827|2969|79
2827|2985|33
2827|2986|39
2827|2987|57
2827|2993|61
2827|2994|83
2827|3022|41
2827|3026|78
2827|3033|56
2827|3040|70
2827|3054|19
2827|3064|34
2827|3065|53
2827|3078|77
2827|3090|63
2827|3096|15
2827|3098|0
2827|3108|5
2827|3149|40
2827|3163|47
2827|3166|71
2827|3174|23
2827|3195|48
2827|3226|55
2827|3232|29
2827|3284|58
2827|3301|79
2827|3348|27
2827|3363|40
2827|3387|70
2827|3390|26
2827|3417|67
2827|3426|62
2827|3435|77
2828|2833|66
2828|2849|12
2828|2869|51
2828|2875|42
2828|2901|59
2828|2936|23
2828|2937|16
2828|2939|8
2828|2970|8
2828|2973|41
2828|2989|87
2828|2991|33
2828|2992|38
2828|3027|88
2828|3035|32
2828|3038|87
2828|3049|11
2828|3051|89
2828|3060|82
2828|3076|11
2828|3082|75
2828|3101|39
2828|3102|31
2828|3106|14
2828|3113|68
2828|3115|70
2828|3116|31
2828|3120|74
2828|3132|69
2828|3146|49
2828|3148|82
2828|3152|21
2828|3169|79
2828|3170|41
2828|3172|24
2828|3179|66
2828|3185|45
2828|3201|1
2828|3209|71
2828|3247|91
2828|3252|25
2828|3261|79
2828|3265|56
2828|3272|19
2828|3277|35
2828|3280|35
2828|3291|41
2828|3298|81
2828|3320|29
2828|3330|1
2828|3332|25
2828|3335|74
2828|3344|29
2828|3347|59
2828|3350|18
2828|3351|97
2828|3377|25
2828|3378|65
2828|3381|36
2828|3391|62
2828|3396|30
2828|3397|92
2828|3406|70
2828|3411|36
2828|3416|48
2828|3434|99
2829|2951|41
2829|3001|1
2829|3019|24
2829|3062|40
2829|3068|49
2829|3069|58
2829|3077|99
2829|3086|87
2829|3154|20
2829|3162|59
2829|3168|47
2829|3176|79
2829|3177|67
2829|3207|78
2829|3233|68
2829|3241|51
2829|3285|63
2829|3295|39
2829|3334|79
2829|3356|10
2829|3366|24
2829|3412|93
2830|2951|63
2830|2990|95
2830|2992|69
2830|3002|39
2830|3019|88
2830|3154|71
2830|3168|92
2830|3191|72
2830|3207|13
2830|3233|37
2830|3319|3
2830|3346|48
2830|3366|50
2830|3379|22
2830|3412|13
2830|3434|38
2831|2832|18
2831|2863|74
2831|2865|93
2831|2901|29
2831|2996|64
2831|3050|6
2831|3124|87
2831|3214|17
2831|3256|18
2831|3312|43
2831|3326|17
2831|3365|47
2831|3393|6
2832|2841|24
2832|2863|21
2832|2901|46
2832|2958|12
2832|3015|48
2832|3016|11
2832|3017|41
2832|3027|33
2832|3050|3
2832|3082|40
2832|3124|88
2832|3171|88
2832|3208|30
2832|3214|31
2832|3256|56
2832|3267|96
2832|3275|46
2832|3276|4
2832|3277|4
2832|3312|91
2832|3330|12
2832|3335|71
2832|3353|18
2833|2849|98
2833|2863|65
2833|2869|44
2833|2875|12
2833|2894|63
2833|2904|26
2833|2914|65
2833|2936|44
2833|2937|55
2833|2939|80
2833|2973|73
2833|2991|37
2833|2992|32
2833|3011|1
2833|3017|40
2833|3021|29
2833|3035|0
2833|3038|93
2833|3049|65
2833|3051|78
2833|3060|15
2833|3076|19
2833|3079|68
2833|3082|19
2833|3089|41
2833|3101|54
2833|3102|93
2833|3113|11
2833|3115|85
2833|3116|79
2833|3132|8
2833|3146|73
2833|3150|79
2833|3152|67
2833|3154|84
2833|3179|3
2833|3182|46
2833|3185|64
2833|3188|12
2833|3201|18
2833|3212|43
2833|3224|64
2833|3239|11
2833|3253|23
2833|3258|72
2833|3265|83
2833|3267|24
2833|3272|58
2833|3277|62
2833|3280|2
2833|3288|91
2833|3291|79
2833|3297|10
2833|3298|42
2833|3299|98
2833|3319|95
2833|3320|41
2833|3321|46
2833|3330|50
2833|3332|41
2833|3345|53
2833|3347|25
2833|3350|43
2833|3351|41
2833|3355|7
2833|3360|51
2833|3381|63
2833|3396|27
2833|3397|53
2833|3406|19
2833|3411|64
2833|3434|20
2834|2972|0
2834|3176|74
2834|3283|11
2834|3318|43
2834|3325|45
2834|3423|86
2835|2839|15
2835|2862|16
2835|2864|9
2835|2874|74
2835|2880|53
2835|2906|69
2835|2924|88
2835|2940|57
2835|2943|77
2835|2946|18
2835|2956|72
2835|2960|65
2835|2986|77
2835|2994|62
2835|3000|42
2835|3033|50
2835|3104|24
2835|3117|3
2835|3119|71
2835|3129|55
2835|3174|58
2835|3195|5
2835|3226|70
2835|3243|82
2835|3324|1
2835|3339|44
2835|3348|9
2835|3363|21
2835|3387|44
2835|3399|17
2835|3417|0
2836|2840|25
2836|2841|83
2836|2858|45
2836|2893|47
2836|2898|38
2836|2954|18
2836|3005|29
2836|3019|71
2836|3140|70
2836|3157|65
2836|3190|7
2836|3214|54
2836|3221|4
2836|3248|46
2836|3291|0
2836|3327|25
2836|3342|69
2836|3383|10
2836|3386|17
2836|3421|69
2836|3424|32
2837|3010|59
2837|3025|13
2837|3030|33
2837|3080|98
2837|3231|18
2837|3257|18
2837|3269|93
2837|3317|4
2837|3394|48
2838|3003|94
2839|2852|80
2839|2862|96
2839|2864|12
2839|2866|21
2839|2867|96
2839|2872|49
2839|2877|18
2839|2880|7
2839|2890|65
2839|2896|42
2839|2905|60
2839|2906|33
2839|2907|98
2839|2908|76
2839|2909|38
2839|2910|80
2839|2911|31
2839|2912|56
2839|2913|59
2839|2916|30
2839|2919|86
2839|2920|45
2839|2924|51
2839|2925|21
2839|2927|4
2839|2928|5
2839|2940|50
2839|2943|59
2839|2944|80
2839|2945|25
2839|2946|42
2839|2948|42
2839|2956|68
2839|2960|51
2839|2966|96
2839|2967|44
2839|2969|83
2839|2974|2
2839|2981|31
2839|2985|2
2839|2986|73
2839|3000|38
2839|3004|45
2839|3022|99
2839|3023|4
2839|3025|51
2839|3026|51
2839|3029|76
2839|3033|45
2839|3040|56
2839|3052|74
2839|3054|43
2839|3056|76
2839|3064|36
2839|3065|49
2839|3073|83
2839|3078|81
2839|3085|99
2839|3096|18
2839|3098|11
2839|3104|16
2839|3108|65
2839|3117|59
2839|3119|39
2839|3135|35
2839|3142|48
2839|3149|69
2839|3158|65
2839|3163|15
2839|3174|33
2839|3184|41
2839|3193|6
2839|3195|48
2839|3202|9
2839|3213|42
2839|3220|41
2839|3226|17
2839|3228|56
2839|3232|37
2839|3234|69
2839|3237|25
2839|3238|84
2839|3250|15
2839|3284|2
2839|3286|47
2839|3293|98
2839|3304|20
2839|3324|25
2839|3339|30
2839|3348|80
2839|3362|40
2839|3363|20
2839|3364|46
2839|3387|88
2839|3414|31
2839|3417|99
2839|3426|51
2839|3433|47
2840|2881|92
2840|2904|75
2840|2958|78
2840|2973|9
2840|2976|12
2840|2992|85
2840|3002|23
2840|3017|69
2840|3034|69
2840|3039|74
2840|3060|25
2840|3082|76
2840|3111|53
2840|3112|99
2840|3118|55
2840|3145|29
2840|3172|73
2840|3185|49
2840|3225|85
2840|3267|35
2840|3281|18
2840|3287|0
2840|3320|99
2840|3367|18
2840|3377|30
2840|3378|46
2840|3396|12
2840|3403|71
2841|2858|11
2841|2898|47
2841|2946|95
2841|2954|64
2841|3016|30
2841|3081|46
2841|3089|79
2841|3097|21
2841|3117|27
2841|3171|76
2841|3190|85
2841|3208|28
2841|3214|69
2841|3221|87
2841|3248|43
2841|3255|81
2841|3259|50
2841|3327|75
2841|3335|59
2841|3383|75
2841|3389|77
2841|3422|25
2841|3424|23
2841|3431|44
2843|2865|69
2843|2918|0
2843|2932|81
2843|2955|21
2843|3032|42
2843|3087|88
2843|3136|77
2843|3154|8
2843|3156|8
2843|3187|59
2843|3196|6
2843|3198|99
2843|3236|75
2843|3255|53
2843|3256|63
2843|3264|75
2843|3365|60
2843|3369|84
2843|3385|54
2843|3402|24
2844|2871|99
2844|2878|24
2844|2881|1
2844|2894|54
2844|2904|53
2844|2951|9
2844|3017|39
2844|3027|12
2844|3034|62
2844|3072|47
2844|3075|82
2844|3087|1
2844|3101|1
2844|3140|1
2844|3144|19
2844|3211|50
2844|3274|97
2844|3365|9
2844|3385|80
2844|3395|92
2845|2892|39
2845|2937|34
2845|2951|99
2845|3002|30
2845|3019|76
2845|3051|56
2845|3060|77
2845|3076|4
2845|3118|81
2845|3172|67
2845|3186|95
2845|3261|65
2845|3263|53
2845|3287|97
2845|3295|78
2845|3298|28
2845|3396|3
2845|3403|63
2846|2914|38
2846|3013|16
2846|3038|41
2846|3041|65
2846|3046|10
2846|3058|79
2846|3089|80
2846|3109|61
2846|3175|83
2846|3188|25
2846|3209|14
2846|3212|91
2846|3260|99
2846|3299|7
2846|3320|66
2846|3321|73
2846|3345|73
2846|3352|48
2846|3360|2
2846|3397|65
2847|2856|40
2847|2859|1
2847|2965|86
2847|3011|41
2847|3144|65
2847|3162|64
2847|3173|89
2847|3255|91
2847|3263|46
2847|3307|0
2847|3341|9
2848|2876|48
2848|2881|61
2848|2901|23
2848|2996|71
2848|3049|53
2848|3133|55
2848|3148|57
2848|3178|58
2848|3203|78
2848|3214|28
2848|3280|25
2848|3302|34
2848|3306|15
2848|3405|7
2849|2853|47
2849|2863|81
2849|2869|81
2849|2875|11
2849|2894|87
2849|2901|43
2849|2904|20
2849|2939|25
2849|2970|7
2849|2973|74
2849|2991|70
2849|3021|35
2849|3027|89
2849|3035|86
2849|3038|64
2849|3046|92
2849|3049|95
2849|3070|59
2849|3076|97
2849|3082|14
2849|3089|56
2849|3101|21
2849|3102|31
2849|3106|11
2849|3115|91
2849|3116|53
2849|3132|36
2849|3146|61
2849|3150|75
2849|3152|66
2849|3169|66
2849|3179|73
2849|3185|40
2849|3201|14
2849|3206|87
2849|3212|36
2849|3239|38
2849|3240|4
2849|3247|45
2849|3252|46
2849|3265|33
2849|3267|74
2849|3277|40
2849|3280|5
2849|3288|95
2849|3291|86
2849|3297|32
2849|3299|32
2849|3316|42
2849|3319|91
2849|3321|52
2849|3330|76
2849|3332|47
2849|3335|1
2849|3344|56
2849|3345|14
2849|3347|72
2849|3350|51
2849|3351|79
2849|3381|5
2849|3396|40
2849|3397|55
2849|3406|63
2849|3416|11
2849|3419|93
2849|3434|74
2850|2864|86
2850|2867|73
2850|2872|17
2850|2877|38
2850|2880|64
2850|2896|71
2850|2897|45
2850|2905|15
2850|2906|51
2850|2910|40
2850|2911|26
2850|2915|91
2850|2916|83
2850|2920|79
2850|2924|38
2850|2925|36
2850|2927|51
2850|2943|7
2850|2966|29
2850|2969|61
2850|2986|72
2850|3054|64
2850|3193|17
2850|3195|53
2850|3228|15
2850|3293|90
2850|3348|57
2850|3363|24
2850|3426|98
2851|2888|38
2851|2978|53
2851|3084|40
2851|3090|77
2851|3095|15
2851|3114|19
2851|3130|64
2851|3137|11
2851|3139|45
2851|3229|19
2851|3231|60
2851|3300|65
2851|3348|60
2851|3392|46
2851|3394|79
2851|3430|12
2852|2916|54
2852|2920|45
2852|2940|98
2852|2943|74
2852|3096|21
2852|3220|23
2852|3226|79
2853|2863|94
2853|2869|66
2853|2894|17
2853|2939|97
2853|2991|3
2853|2992|43
2853|3016|99
2853|3021|63
2853|3035|74
2853|3049|67
2853|3070|42
2853|3082|28
2853|3101|1
2853|3102|19
2853|3106|57
2853|3113|21
2853|3116|92
2853|3120|38
2853|3132|53
2853|3145|5
2853|3146|45
2853|3150|72
2853|3169|63
2853|3201|47
2853|3206|26
2853|3239|65
2853|3240|2
2853|3247|53
2853|3252|60
2853|3265|90
2853|3267|51
2853|3277|24
2853|3280|88
2853|3297|5
2853|3316|59
2853|3320|74
2853|3330|65
2853|3335|23
2853|3342|47
2853|3344|45
2853|3347|84
2853|3351|37
2853|3381|77
2853|3391|54
2853|3397|70
2853|3415|90
2853|3416|55
2853|3419|67
2854|2864|12
2854|2927|32
2854|2931|92
2854|2944|57
2854|2953|18
2854|2969|65
2854|3010|44
2854|3023|57
2854|3025|11
2854|3080|57
2854|3095|55
2854|3104|29
2854|3184|51
2854|3193|74
2854|3213|54
2854|3228|48
2854|3234|15
2854|3237|33
2854|3286|31
2854|3303|34
2854|3362|77
2854|3363|77
2854|3390|40
2854|3394|14
2854|3414|82
2854|3426|24
2854|3430|52
2855|2904|54
2855|3272|73
2855|3280|31
2856|2868|53
2856|2979|45
2856|2996|84
2856|3020|37
2856|3099|43
2856|3115|88
2856|3185|61
2856|3212|25
2856|3242|72
2856|3329|99
2856|3342|64
2856|3349|67
2857|3200|20
2858|2889|81
2858|2898|71
2858|2921|23
2858|2923|47
2858|3072|35
2858|3075|41
2858|3097|1
2858|3248|75
2858|3275|41
2858|3302|64
2858|3327|12
2858|3383|57
2858|3404|41
2859|2868|79
2859|2984|56
2859|3002|11
2859|3027|82
2859|3075|73
2859|3107|28
2859|3140|96
2859|3263|8
2859|3291|41
2859|3302|33
2859|3341|91
2859|3365|9
2859|3397|75
2860|3019|20
2860|3168|77
2861|3053|88
2861|3122|46
2861|3141|1
2861|3200|31
2861|3216|83
2861|3218|58
2861|3271|12
2861|3354|61
2862|2864|77
2862|2873|10
2862|2874|42
2862|2887|76
2862|2890|54
2862|2906|31
2862|2910|71
2862|2912|86
2862|2913|69
2862|2915|93
2862|2924|46
2862|2927|0
2862|2928|74
2862|2929|6
2862|2944|59
2862|2946|5
2862|2956|89
2862|2960|27
2862|2966|70
2862|2969|59
2862|2985|20
2862|2986|46
2862|2988|18
2862|2993|17
2862|2994|82
2862|3000|49
2862|3014|70
2862|3022|51
2862|3025|23
2862|3026|46
2862|3029|93
2862|3054|29
2862|3073|70
2862|3084|71
2862|3090|47
2862|3104|88
2862|3119|53
2862|3174|65
2862|3195|23
2862|3220|65
2862|3232|44
2862|3238|1
2862|3286|13
2862|3293|95
2862|3324|69
2862|3362|98
2862|3363|94
2862|3364|3
2862|3384|44
2862|3387|77
2862|3417|68
2862|3433|78
2862|3435|53
2863|2869|73
2863|2901|51
2863|2904|40
2863|2939|86
2863|2980|87
2863|2991|19
2863|2992|2
2863|3006|60
2863|3016|73
2863|3021|35
2863|3034|12
2863|3035|23
2863|3038|65
2863|3049|41
2863|3050|96
2863|3051|27
2863|3070|99
2863|3082|86
2863|3094|55
2863|3097|48
2863|3101|94
2863|3102|95
2863|3113|70
2863|3115|76
2863|3116|35
2863|3120|40
2863|3124|30
2863|3132|57
2863|3145|27
2863|3146|87
2863|3150|8
2863|3151|54
2863|3152|72
2863|3154|90
2863|3169|72
2863|3171|22
2863|3172|92
2863|3185|43
2863|3187|66
2863|3198|13
2863|3201|6
2863|3204|35
2863|3206|6
2863|3214|78
2863|3235|25
2863|3239|14
2863|3247|67
2863|3252|33
2863|3256|57
2863|3258|22
2863|3265|66
2863|3267|68
2863|3270|81
2863|3274|77
2863|3277|46
2863|3280|44
2863|3296|38
2863|3297|41
2863|3316|85
2863|3320|63
2863|3330|31
2863|3335|10
2863|3344|64
2863|3347|37
2863|3349|89
2863|3351|29
2863|3357|15
2863|3365|3
2863|3380|22
2863|3381|24
2863|3386|85
2863|3391|58
2863|3397|93
2863|3416|6
2863|3419|29
2863|3429|94
2863|3434|36
2864|2867|32
2864|2880|59
2864|2896|59
2864|2897|45
2864|2906|0
2864|2908|49
2864|2909|44
2864|2910|39
2864|2911|10
2864|2915|86
2864|2919|22
2864|2920|63
2864|2925|93
2864|2940|50
2864|2943|78
2864|2944|65
2864|2946|73
2864|2956|27
2864|2960|0
2864|2966|90
2864|2969|63
2864|2985|85
2864|2986|78
2864|3004|21
2864|3054|88
2864|3065|2
2864|3073|8
2864|3078|44
2864|3096|50
2864|3098|28
2864|3104|54
2864|3108|68
2864|3117|36
2864|3119|69
2864|3135|26
2864|3174|49
2864|3226|15
2864|3232|83
2864|3234|65
2864|3250|42
2864|3284|88
2864|3324|32
2864|3348|71
2864|3362|13
2864|3363|98
2864|3387|62
2864|3417|94
2864|3433|4
2865|2918|68
2865|2932|6
2865|2955|95
2865|2979|25
2865|3020|40
2865|3032|43
2865|3050|66
2865|3061|90
2865|3081|76
2865|3087|34
2865|3124|28
2865|3156|34
2865|3167|63
2865|3187|58
2865|3196|94
2865|3236|27
2865|3253|87
2865|3256|46
2865|3263|91
2865|3264|92
2865|3312|41
2865|3365|85
2865|3369|25
2865|3385|35
2865|3393|22
2865|3402|44
2866|2867|8
2866|2872|1
2866|2873|52
2866|2877|31
2866|2890|96
2866|2891|70
2866|2897|98
2866|2905|98
2866|2906|89
2866|2909|52
2866|2910|38
2866|2911|16
2866|2912|38
2866|2913|27
2866|2915|29
2866|2916|38
2866|2917|82
2866|2919|33
2866|2925|61
2866|2928|16
2866|2940|84
2866|2956|20
2866|2966|90
2866|2985|17
2866|2986|66
2866|2993|82
2866|2994|66
2866|3022|31
2866|3026|73
2866|3033|62
2866|3040|95
2866|3047|66
2866|3056|80
2866|3064|78
2866|3065|41
2866|3078|35
2866|3084|39
2866|3090|7
2866|3096|14
2866|3098|10
2866|3108|35
2866|3142|75
2866|3149|19
2866|3174|85
2866|3195|76
2866|3226|52
2866|3232|86
2866|3250|15
2866|3284|49
2866|3304|13
2866|3324|71
2866|3339|66
2866|3348|93
2866|3363|80
2866|3387|26
2866|3390|18
2866|3399|10
