usuario|canciones|edad|sexo|likes|clasico|country|rock|cumbia|pop|boleros
3999|387|24|mujer|232|90.8509|5.16562|120.902|93.1533|44.7311|1.47375
4|434|16|hombre|466|41.5869|8.75516|115.16|213.468|40.8714|4.73651
40|142|83|hombre|498|76.61|3.1423|114.985|111.225|42.285|24.0651
400|176|82|mujer|467|70.5794|8.029|0.549288|185.056|23.2171|16.8357
4000|496|64|mujer|303|89.1774|9.72775|92.3756|138.91|15.8758|3.93776
4001|347|71|mujer|167|46.4016|4.12286|27.5246|163.32|0.0200626|0.599198
4002|82|61|hombre|56|36.2732|1.38213|120.507|153.313|1.38026|15.8029
4003|448|83|mujer|157|48.1585|3.51279|56.9997|210.26|28.8192|3.80463
4004|435|68|mujer|115|6.89046|3.5448|70.2827|35.2539|21.5872|0.166643
4005|92|22|hombre|85|99.2703|3.45019|55.974|295.699|39.4282|19.7828
4006|272|87|hombre|242|12.7441|1.21328|145.616|185.956|29.6314|1.36263
4007|496|83|mujer|481|67.4868|3.70851|140.972|50.6635|29.0582|17.9697
4008|143|26|hombre|246|10.7265|2.71757|77.1266|224.51|44.3289|12.2278
4009|329|2|hombre|301|43.9754|3.35953|130.099|39.6239|24.1679|19.2089
401|98|4|hombre|30|74.271|6.13342|168.739|273.78|13.354|15.4624
4010|87|16|mujer|275|77.4949|9.60671|26.4813|37.5329|23.5065|18.75
4011|157|52|mujer|361|59.6208|1.42141|125.553|226.562|43.8267|15.1153
4012|435|81|hombre|194|22.419|2.16755|35.8582|256.248|11.2505|23.2468
4013|199|67|hombre|330|92.5478|2.13034|141.186|243.958|4.24761|11.7646
4014|297|10|hombre|297|62.2556|2.82433|176.987|97.4073|33.0322|7.77849
4015|347|92|hombre|82|20.9767|4.0756|93.8195|63.5421|41.2574|16.7211
4016|233|84|mujer|101|37.0777|5.45193|19.4051|261.592|41.6323|24.1263
4017|155|56|hombre|22|57.0182|8.85719|121.884|61.6885|17.3885|24.3884
4018|105|60|mujer|218|25.3442|1.25039|102.835|221.509|47.756|3.36029
4019|71|21|mujer|121|92.2118|3.2082|196.542|272.456|6.06105|20.6788
402|97|72|mujer|207|52.0362|1.15003|141.96|99.7066|30.7394|12.4931
4020|398|48|mujer|119|16.5999|8.60934|5.01873|70.4583|32.1211|2.78797
4021|408|14|hombre|199|24.729|7.1431|183.467|86.4343|41.6654|23.2583
4022|300|63|mujer|345|25.0459|5.6075|121.341|53.0658|3.13026|16.8006
4023|100|22|mujer|465|53.8974|7.50861|37.4423|132.196|28.2846|1.99668
4024|453|77|mujer|448|10.9914|2.53366|99.1138|125.306|36.9253|18.0304
4025|288|75|mujer|109|94.3418|1.393|110.827|22.3486|9.4749|22.4824
4026|173|84|hombre|85|65.5644|4.51845|138.253|257.179|35.9099|18.5823
4027|366|62|mujer|27|20.3893|0.212122|83.9953|200.18|19.0789|7.47286
4028|175|42|mujer|76|78.7929|3.87935|15.6206|98.5687|44.4656|12.4004
4029|203|73|mujer|142|51.0611|7.1157|128.654|54.6732|46.6552|3.00791
403|103|12|mujer|12|79.8115|7.05878|120.442|213.638|48.2746|11.5265
4030|169|61|mujer|483|71.8498|2.96273|102.879|137.343|29.8556|3.78112
4031|157|41|hombre|273|39.2628|7.38794|181.875|169.506|0.843255|17.7033
4032|13|28|mujer|2|62.561|3.57702|82.624|185.104|31.9112|1.45504
4033|202|10|mujer|496|41.3324|7.63992|183.394|211.469|4.64163|4.27339
4034|442|38|hombre|278|29.3239|7.00772|197.192|148.972|10.4071|21.2853
4035|43|96|hombre|324|77.471|9.81241|1.20067|241.235|25.4998|2.80522
4036|125|78|mujer|64|74.689|0.853603|10.6468|231.52|3.40026|14.56
4037|394|63|hombre|7|42.9544|7.4408|58.0534|204.868|21.0844|8.27661
4038|310|91|mujer|93|47.0067|4.9695|100.397|38.2787|24.2649|22.4604
404|105|15|mujer|468|4.43705|4.5033|88.6637|256.993|31.0318|13.4401
405|253|33|hombre|2|39.4577|2.79405|167.427|39.1121|41.5573|20.4277
406|186|52|hombre|203|37.3647|4.60724|21.7542|265.044|43.2361|21.7681
407|148|18|mujer|60|91.1211|1.62099|58.347|11.5874|6.19925|4.43048
408|299|1|mujer|319|27.6885|0.654502|15.9512|152.79|12.669|13.5912
409|489|64|hombre|437|78.8328|4.09408|119.177|19.7848|28.145|1.62214
41|288|67|hombre|45|24.5282|4.57139|78.8928|131.65|44.4582|8.31208
410|173|80|hombre|294|92.5199|4.31468|87.447|249.544|5.56085|23.7088
411|363|90|hombre|20|56.2475|9.35706|68.5186|214.872|8.84819|7.14338
412|452|3|hombre|289|76.4348|0.613975|36.5563|28.1977|12.8046|13.6957
413|443|71|mujer|418|85.3563|4.52918|18.4964|110.81|21.7408|12.8643
414|410|27|hombre|23|69.5671|6.74964|110.069|101.601|37.404|8.59904
415|18|97|hombre|115|90.7956|4.84152|115.156|246.318|13.91|16.8166
416|166|0|hombre|261|33.2033|6.79397|53.8526|58.3385|31.2965|1.57912
417|477|0|mujer|16|94.3143|6.7012|142.155|81.9751|10.4478|13.7887
418|365|44|hombre|449|93.3643|8.38308|83.5632|54.6493|12.1781|10.6586
419|162|77|mujer|455|62.1141|5.08796|69.0805|59.6896|32.5942|18.6091
42|31|54|hombre|43|36.4248|1.85148|46.5178|278.478|30.1612|3.83918
420|292|24|hombre|497|96.7001|0.046967|46.9748|42.849|31.3491|5.06904
421|487|30|hombre|43|8.68481|4.19995|188.453|82.29|47.6849|5.57401
422|53|4|hombre|0|0.768815|9.62234|199.101|281.594|30.4384|7.9886
423|176|80|mujer|310|6.58413|7.96329|139.207|188.903|23.3992|22.145
424|368|31|hombre|129|3.46325|3.58886|53.9182|267.22|19.9764|18.6233
425|170|59|mujer|226|0.24242|0.655453|30.5079|155.036|35.0968|23.3631
426|309|46|mujer|55|35.2131|9.36409|186.12|269.28|45.1148|3.42926
427|54|90|hombre|66|43.559|4.10277|99.2923|174.993|0.165215|23.6393
428|198|17|hombre|406|85.7303|9.63819|193.063|291.9|46.7618|23.2685
429|398|47|mujer|195|19.2246|5.45546|33.3268|69.7427|1.44024|18.121
43|354|82|hombre|388|8.7791|8.25661|16.7732|35.5495|23.8692|18.6744
430|391|3|mujer|363|32.1843|6.61987|23.1726|35.4862|9.19164|8.40931
431|244|55|mujer|176|81.8411|4.37987|109.96|270.579|41.917|19.2235
432|353|56|mujer|493|89.299|0.0273516|27.2605|171.568|49.1085|11.9658
433|5|6|hombre|115|40.4256|8.00784|122.947|141.611|21.7928|10.0293
434|120|30|hombre|54|58.7697|3.85399|155.179|290.442|25.6843|17.008
435|333|94|mujer|10|84.3455|5.51755|65.6039|124.743|12.0736|8.13343
436|334|92|hombre|152|34.314|1.25308|170.274|51.9642|41.7601|23.7766
437|294|25|hombre|221|99.7812|4.87431|167.967|197.474|4.81162|16.1508
438|77|38|mujer|410|39.0619|0.966256|16.5265|292.687|48.9179|2.86652
439|73|66|mujer|104|27.4541|2.85358|103.209|276.09|36.0543|8.3955
44|322|24|mujer|9|32.8465|5.68614|135.631|79.7549|32.5624|10.6786
440|294|90|hombre|251|44.369|1.1013|26.217|292.362|26.3147|21.3579
441|418|51|hombre|140|20.1989|8.70184|35.2177|155.769|32.2268|12.3977
442|227|50|mujer|262|77.7924|3.67481|162.04|242.403|14.7721|3.38188
443|267|88|mujer|41|47.0054|6.25298|89.4164|251.31|46.7163|0.42398
444|42|97|mujer|386|44.0878|5.88233|159.506|21.621|17.8714|21.8368
445|425|51|mujer|329|90.2251|5.47136|113.239|268.397|23.1636|3.53561
446|242|5|hombre|440|78.992|3.79212|176.26|97.4973|21.756|14.1551
447|460|6|mujer|95|70.3076|5.40009|164.156|6.82994|44.6475|1.72598
448|364|23|mujer|198|90.2156|3.57544|176.457|198.062|1.38442|20.9472
449|38|94|mujer|435|75.9887|2.95673|75.8847|254.843|23.7388|23.0465
45|355|69|mujer|351|67.4367|7.59968|106.425|291.9|28.0617|8.96905
450|330|78|hombre|227|97.0365|8.21044|95.9161|114.549|46.4484|12.379
451|497|85|hombre|200|46.0312|9.45978|165.385|185.054|49.803|21.934
452|101|63|hombre|372|81.1464|7.32819|184.86|188.212|8.3692|24.704
453|486|90|hombre|280|79.3992|5.22704|184.107|246.808|9.01189|1.56302
454|294|75|mujer|117|17.5538|2.52152|24.4571|264.652|8.89232|13.9317
455|401|88|hombre|281|25.6827|9.67672|134.22|103.64|5.27171|15.9389
456|265|17|mujer|480|74.9644|4.11376|173.376|251.174|32.9145|3.44677
457|471|44|mujer|166|18.6742|1.81257|116.609|13.0078|49.4669|20.4066
458|153|42|hombre|254|14.6358|3.50037|18.8922|271.778|31.9372|14.0761
459|172|35|hombre|178|26.0772|2.33691|158.976|176.661|5.57865|0.802761
46|48|3|mujer|410|57.0708|1.59011|78.6422|170.625|41.045|23.5797
460|280|0|mujer|483|84.8748|6.5213|43.0143|141.57|21.9785|2.76675
461|99|56|hombre|404|98.1476|5.12029|94.6828|66.9175|31.7217|12.5329
462|67|99|hombre|327|10.3098|0.469291|76.1159|170.196|37.4289|8.29065
463|90|36|hombre|306|4.28707|3.49404|171.658|1.39403|17.7342|11.2286
464|278|99|hombre|373|10.5077|4.51041|161.587|20.6116|15.1198|2.43184
465|414|79|mujer|342|71.9673|8.17236|127.505|62.4704|18.3623|19.0114
466|46|15|hombre|459|92.1859|4.82335|89.9117|89.4918|47.5218|4.13769
467|93|7|mujer|321|20.5354|4.04482|42.8334|58.693|35.3836|4.52716
468|269|3|hombre|439|87.5315|0.100405|132.894|230.27|40.7247|4.87686
469|421|51|mujer|108|58.1908|7.62494|75.2386|125.719|38.4234|15.6689
47|217|98|mujer|395|78.4114|3.40971|17.6491|57.9967|32.2182|11.3074
470|460|82|mujer|303|40.4531|2.34357|183.798|191.598|22.7949|2.33561
471|214|66|hombre|379|90.8674|0.0196762|184.124|252.744|16.2407|19.3593
472|94|2|hombre|413|90.3006|0.906529|146.887|281.937|17.2136|13.961
473|321|46|mujer|23|8.55673|6.25464|100.785|113.772|19.4641|1.34373
474|415|63|mujer|296|10.4254|9.46854|32.888|223.904|25.4421|22.1259
475|349|7|hombre|165|31.6812|7.52043|108.469|97.937|33.3714|18.8918
476|22|59|mujer|283|39.0054|3.10726|183.508|96.6214|27.8214|11.8854
477|331|56|hombre|482|63.3963|0.633244|164.378|219.17|36.6267|16.3289
478|297|82|hombre|333|69.0612|8.79234|141.052|182.48|34.946|10.8339
479|137|71|hombre|14|49.1701|1.34543|36.3061|80.1294|44.6281|9.91219
48|109|16|mujer|20|67.5884|5.06768|20.0096|61.2907|7.55783|7.88991
480|227|57|hombre|379|83.2487|5.3181|172.507|53.8045|46.5696|11.8434
481|111|46|mujer|86|76.5644|8.11299|75.5911|230.403|3.93679|24.9069
482|175|87|hombre|232|3.42465|6.97646|132.541|89.0001|17.9996|4.54708
483|149|64|mujer|396|61.4219|2.09038|175.307|170.145|22.3191|3.79113
484|446|45|mujer|132|98.2762|2.58623|57.7136|234.081|45.7406|2.40857
485|326|25|hombre|214|59.3229|8.11988|170.412|158.384|1.73567|3.36903
486|402|49|hombre|433|43.8547|8.94368|130.858|146.033|0.929301|22.028
487|232|99|hombre|132|73.3406|9.56697|25.7966|268.388|35.2963|2.09703
488|463|93|mujer|122|12.0028|4.70221|186.899|290.622|33.3192|8.22722
489|83|98|mujer|40|72.5063|0.232008|163.394|129.357|32.0114|12.9191
49|340|53|hombre|220|90.069|7.92881|11.6443|12.2949|14.9803|14.7044
490|189|28|hombre|371|99.9043|6.51534|15.9507|201.895|24.2485|8.4258
491|17|89|mujer|186|86.3736|6.69553|107.463|292.758|43.5115|13.113
492|455|2|hombre|485|96.3334|4.2893|138.943|128.437|19.241|12.8451
493|99|11|hombre|25|98.0753|9.07657|30.5815|81.8806|37.1578|16.9412
494|320|31|mujer|133|25.3366|4.20996|100.215|67.842|12.467|1.65782
495|327|13|hombre|369|26.8708|9.50651|78.5012|87.9588|4.30388|3.60748
496|36|48|hombre|220|72.4761|1.04359|169.48|253.932|24.8988|14.4432
497|36|73|hombre|468|83.7382|8.71835|49.0701|32.726|38.932|7.89883
498|343|16|hombre|348|72.7736|6.38738|122.042|172.063|0.123697|17.4298
499|11|51|hombre|216|54.6719|7.44955|159.016|232.751|34.1746|20.91
5|265|85|hombre|88|48.9303|1.31166|79.7569|195.645|3.65733|14.3556
50|58|4|mujer|306|75.1252|4.05749|28.832|123.861|18.1759|18.9006
500|139|13|hombre|232|94.9768|0.228308|92.8673|56.7293|14.6729|3.5214
501|31|48|mujer|156|4.93935|1.22107|11.9596|269.154|38.4507|0.359136
502|109|90|hombre|254|67.1903|3.58464|11.2639|235.217|21.1397|0.825092
503|153|60|mujer|215|94.1659|9.65594|79.5916|283.403|34.4816|12.1179
504|390|94|hombre|444|74.2268|2.72409|89.7877|281.473|3.4704|11.7048
505|383|19|hombre|284|61.7779|7.33796|69.4632|29.5703|25.2158|16.2119
506|90|42|hombre|115|36.541|6.45007|21.9775|17.8967|4.12432|13.6706
507|85|2|mujer|78|64.2804|7.05805|3.90344|20.6732|9.55088|6.27039
508|465|91|hombre|27|95.692|1.74966|136.965|107.018|35.7596|19.2878
509|5|97|mujer|308|22.6934|5.33146|192.934|271.899|43.5963|6.74709
51|194|90|hombre|324|59.3498|3.73939|52.743|1.79483|13.9196|18.1833
510|101|73|mujer|161|51.7004|2.84716|170.558|141.171|10.2183|13.7921
511|401|15|mujer|432|28.9253|4.70142|140.051|19.6988|35.5335|20.5139
512|254|96|mujer|122|27.4821|4.45054|120.517|73.6166|47.5597|24.2678
513|240|23|hombre|314|54.6462|4.77838|106.533|146.876|33.2276|8.73443
514|96|42|mujer|374|72.6736|7.381|71.2024|174.884|5.8046|2.01911
515|64|85|mujer|171|24.7659|6.36566|57.2046|263.856|12.673|12.9294
516|264|80|mujer|97|92.9433|1.32606|91.2241|291.937|12.892|2.76579
517|168|78|mujer|493|14.2068|9.45111|161.9|29.6257|28.4447|6.72869
518|433|4|hombre|373|70.895|2.18472|92.7831|221.621|9.18951|19.6594
519|476|98|hombre|496|22.393|7.05385|66.9671|264.389|17.9568|22.295
52|197|4|hombre|50|52.2719|7.15527|92.7804|57.1914|46.4369|7.11875
520|32|98|mujer|25|91.0669|0.395734|76.6078|189.209|13.3632|13.8322
521|101|68|hombre|363|52.8153|0.570336|50.2973|54.2759|15.6763|19.2412
522|55|0|mujer|346|47.8014|8.15265|160.553|283.45|44.4973|17.4861
523|318|36|mujer|485|1.65296|8.82567|125.763|101.33|27.812|0.503875
524|364|94|mujer|380|74.3778|6.97447|138.147|274.4|31.0026|23.8722
525|43|19|mujer|234|51.4449|9.09766|2.23754|160.172|12.4717|17.8334
526|58|83|mujer|492|96.8944|0.334954|17.0286|298.743|1.76924|10.4606
527|434|31|hombre|151|98.8749|1.92194|183.759|134.085|25.1992|18.8868
528|9|24|mujer|381|76.2943|8.74186|113.326|13.3935|42.9955|16.5669
529|98|49|mujer|497|36.2191|9.9843|193.896|295.803|43.4288|12.4348
53|205|39|mujer|85|11.3128|8.42184|120.601|104.035|2.21147|18.3742
530|112|26|mujer|30|25.6077|3.43198|162.341|97.8467|11.7961|6.17773
531|371|3|mujer|323|48.0468|5.97929|116.617|165.609|29.2762|16.7667
532|60|70|mujer|84|48.5795|3.55467|131.589|194.009|41.9445|18.9422
533|232|70|hombre|200|65.0397|6.69958|86.458|58.57|3.47096|15.9013
534|101|54|mujer|405|30.825|5.05151|100.05|258.732|43.0435|20.7587
535|91|68|mujer|8|40.889|8.20445|198.178|31.2058|47.3102|13.7302
536|337|94|mujer|162|59.4505|8.19078|175.967|40.774|23.9556|7.27047
537|50|85|mujer|440|91.147|6.55254|60.6022|235.044|19.0704|24.1124
538|386|10|mujer|219|14.1061|2.61349|86.1516|274.966|13.601|23.2492
539|86|41|mujer|188|8.6499|5.5059|190.214|180.44|13.5713|17.5929
54|302|96|mujer|142|82.572|0.29002|167.959|44.4135|32.6598|3.83614
540|353|87|hombre|261|20.84|3.90729|81.6437|245.132|31.8777|15.7111
541|113|67|mujer|61|6.40851|7.39271|12.8182|197.579|23.8837|8.93778
542|131|97|hombre|440|73.3226|8.33232|142.851|187.717|14.0488|14.5997
543|356|74|hombre|114|33.1943|1.0466|108.771|205.475|47.3133|9.42559
544|247|56|hombre|36|48.7778|6.61019|7.7793|37.6187|33.7993|15.6764
545|101|49|hombre|51|7.09872|6.75406|192.104|235.872|40.7621|16.3759
546|304|45|mujer|312|50.2367|2.09473|146.588|282.402|16.6034|18.5071
547|411|19|mujer|277|23.4525|4.624|117.253|195.105|19.4811|11.3428
548|473|58|hombre|220|41.3457|6.76813|111.429|87.1108|6.18007|20.9464
549|164|74|hombre|348|44.4881|1.58251|77.629|216.027|41.2374|9.21513
55|188|99|hombre|335|23.5984|7.31546|160.754|87.4647|47.6284|24.7866
550|209|79|hombre|324|14.8381|3.52049|90.9335|157.696|10.053|4.03954
551|209|76|mujer|110|67.7465|2.87189|182.56|124.55|31.2319|8.93941
552|185|63|hombre|464|12.3609|9.47001|100.572|221.215|9.98919|19.6512
553|139|82|hombre|196|98.2032|9.29529|74.0899|235.172|23.036|0.446565
554|134|43|hombre|366|47.7817|8.06357|100.473|284.174|5.27482|12.341
555|203|3|hombre|230|46.0395|8.37207|101.519|223.074|23.7563|6.9724
556|257|52|mujer|315|42.4183|8.44086|98.5029|192.269|49.6472|11.1903
557|167|17|mujer|141|4.6797|4.649|137.217|109.065|32.537|14.0885
558|480|60|mujer|129|89.0818|2.62086|38.1495|94.3069|13.0679|19.1054
559|243|70|mujer|461|74.9858|0.295955|84.3286|121.103|16.6602|17.5913
56|483|94|hombre|137|70.6208|9.75896|141.832|56.0933|49.6668|12.3925
560|21|54|hombre|127|29.4291|7.01374|32.3961|186.713|22.9791|24.1794
561|232|18|mujer|17|55.8236|0.72713|140.81|38.4698|48.6159|11.6208
562|273|9|hombre|259|69.3879|0.297879|62.7039|108.095|41.2608|12.7826
563|44|52|mujer|33|67.1183|6.32103|178.388|234.827|2.24207|5.88972
564|287|81|mujer|38|77.8503|2.65936|37.9542|281.889|48.4612|9.77169
565|415|12|mujer|159|26.7241|2.33383|101.552|64.1898|9.49309|22.4755
566|287|7|hombre|8|56.6418|6.085|172.862|47.5806|42.9988|0.548926
567|35|10|mujer|390|96.773|4.32507|93.546|7.78978|4.93395|20.0682
568|184|90|mujer|236|57.2514|1.18799|127.67|99.6688|18.1009|16.8884
569|186|86|hombre|123|77.2822|8.61956|185.959|180.293|11.654|3.12546
57|94|95|mujer|369|54.9453|1.24972|40.4181|294.178|12.3265|10.9075
570|368|34|hombre|265|65.8311|4.89711|161.734|22.7738|15.4648|20.4263
571|59|22|hombre|102|28.5238|8.60271|175.65|133.4|2.65826|22.9369
572|479|93|hombre|301|70.6259|7.77351|111.84|158.078|47.9718|10.6791
573|177|55|hombre|142|18.8781|5.56894|6.14697|180.975|36.1024|9.00998
574|365|5|mujer|383|62.7106|9.99479|49.3414|5.85858|44.0742|20.282
575|385|64|hombre|339|63.0745|8.18949|111.42|31.9655|11.5762|10.8404
576|48|66|hombre|236|81.812|5.54141|16.9411|222.905|11.6364|1.03499
577|121|42|hombre|137|49.5564|6.15467|164.274|31.9824|48.3439|21.1282
578|130|34|hombre|168|27.2569|2.30581|166.585|161.755|15.8268|21.8933
579|394|36|hombre|121|79.4205|1.48744|86.849|186.908|8.99597|5.26636
58|448|53|mujer|294|64.3625|3.73807|27.9686|230.085|38.3214|0.328383
580|362|91|hombre|68|78.3018|5.53372|46.3002|258.674|34.0597|5.95735
581|4|57|hombre|212|8.49268|1.81963|130.986|141.915|1.35953|2.7974
582|64|8|mujer|123|67.296|9.16622|38.2607|206.06|15.1167|3.09262
583|21|19|hombre|166|67.5068|9.35503|54.4033|163.375|38.7583|15.2023
584|169|46|hombre|371|10.4304|8.93567|27.1923|279.05|3.94552|12.8289
585|263|31|hombre|170|87.661|7.72961|72.388|1.66941|18.9686|12.9804
586|32|5|hombre|49|1.25403|7.37967|175.13|197.6|10.602|11.0885
587|112|98|hombre|285|14.649|1.56473|116.133|199.677|42.3777|12.5621
588|57|0|mujer|484|5.71714|1.86211|86.5125|31.6566|1.10717|5.33617
589|163|20|mujer|278|75.3858|7.96176|25.6573|241.006|36.9429|0.271855
59|469|33|mujer|42|54.9803|8.89348|126.311|220.758|31.4713|19.1347
590|143|77|mujer|211|73.9902|2.66657|121.463|145.177|12.8443|15.4706
591|261|0|mujer|404|86.1735|9.27463|5.17104|11.5187|38.8181|16.3003
592|483|52|hombre|136|25.9027|4.84302|10.8846|60.274|17.8693|23.4512
593|476|45|mujer|464|93.1932|0.465512|3.21652|21.9762|12.9732|17.3007
594|16|81|mujer|466|13.6102|4.62456|3.82434|231.894|28.4578|17.436
595|125|23|mujer|402|13.6613|0.753289|32.2642|213.337|30.0236|5.80067
596|181|59|mujer|29|83.272|1.2034|108.828|85.2129|27.535|3.95035
597|258|89|mujer|71|14.58|6.68777|95.5837|101.896|13.3558|7.32428
598|379|10|hombre|35|59.3138|5.59397|166.289|27.1409|28.7386|15.7299
599|62|18|mujer|364|18.0379|1.34056|12.653|298.559|2.08743|1.44578
6|41|39|hombre|440|69.9819|7.32959|133.283|240.755|13.2485|7.10231
60|161|62|hombre|412|6.41191|3.14648|24.1271|77.1744|16.6288|12.3474
600|18|80|hombre|2|60.272|9.6542|4.73504|256.918|48.8367|13.0219
601|256|35|mujer|77|5.43951|5.72044|142.816|257.965|26.433|0.164455
602|453|61|hombre|118|34.5415|1.05155|35.115|230.614|16.4055|3.98882
603|226|82|hombre|142|47.1593|5.97138|65.2645|152.01|32.0379|17.6006
604|399|74|mujer|464|32.0435|4.03012|56.6277|294.887|35.7959|9.55825
605|366|44|hombre|395|41.7207|7.40875|113.068|188.838|47.2053|1.61854
606|74|65|hombre|176|15.898|1.96501|40.3817|241.388|38.5024|19.8431
607|73|62|mujer|476|30.8267|8.219|195.494|9.55994|30.1955|7.94981
608|356|70|hombre|29|67.2692|5.7901|163.339|48.6331|13.3633|11.071
609|349|53|hombre|474|77.4034|2.28024|102.424|295.115|29.0426|22.6794
61|379|5|hombre|228|19.8844|9.97644|185.506|74.3888|32.5487|23.3528
610|7|63|mujer|100|64.998|3.83888|34.9736|177.622|16.6475|22.4572
611|268|47|mujer|429|51.3152|6.61617|3.0206|52.225|18.5292|14.3123
612|470|14|hombre|295|21.7865|3.65595|63.6486|187.953|22.4205|10.647
613|189|6|hombre|278|26.4061|9.77173|7.30348|212.763|14.411|2.62287
614|488|53|hombre|94|72.8349|4.27566|75.3611|45.2518|18.9432|22.2746
615|181|45|mujer|388|83.1241|5.89897|9.55468|73.9853|12.2131|4.29474
616|2|7|hombre|460|55.4899|5.70218|154.076|126.108|40.2124|24.4779
617|401|90|mujer|165|80.2032|3.38628|39.4427|213.11|18.5991|9.67714
618|252|93|mujer|440|2.85386|9.69432|112.089|233.493|7.1952|11.5537
619|481|53|hombre|210|48.2356|8.62007|83.9066|205.078|33.0383|17.4321
62|399|69|hombre|33|60.0943|5.78075|153.352|148.533|46.1337|7.487
620|360|82|hombre|297|5.04217|4.13151|37.9514|6.29926|30.5447|16.4667
621|160|14|mujer|370|81.1816|8.16655|147.713|88.0397|43.1842|15.8516
622|418|85|hombre|204|31.3123|1.15554|89.1463|74.3292|29.3196|19.5901
623|126|86|hombre|407|74.5962|2.5021|26.3157|48.0351|6.47745|17.2498
624|37|61|hombre|81|70.0078|6.63028|16.7451|169.824|21.4044|21.1905
625|444|19|mujer|147|99.047|7.90098|171.35|137.308|1.78838|20.0632
626|259|22|hombre|485|79.9292|5.1946|22.8657|49.4251|28.895|19.1914
627|29|39|mujer|481|11.3052|4.34388|35.0955|296.188|40.1974|13.5629
628|166|69|mujer|194|24.6827|0.846183|98.7201|242.017|46.1139|9.20023
629|492|20|mujer|239|34.5698|5.98737|82.5892|47.6725|20.4559|13.5174
63|260|83|mujer|494|60.0863|6.75217|167.645|161.492|10.0667|7.12647
630|63|27|mujer|329|85.0044|7.39309|7.01349|7.66138|40.7818|16.8096
631|484|16|hombre|133|48.6321|0.0611117|195.244|232.654|14.7487|10.2326
632|459|15|mujer|354|10.7817|1.66035|25.9079|72.7773|33.849|21.3114
633|93|64|mujer|11|72.1856|0.555843|88.7475|207.17|38.7592|6.7196
634|182|99|hombre|490|18.3734|1.69505|129.85|298.484|29.6842|0.165748
635|57|57|hombre|408|64.6528|1.66884|31.1082|226.921|21.5811|6.74622
636|147|0|mujer|72|42.4915|5.51764|41.9654|17.9614|39.959|20.8562
637|173|67|mujer|238|64.3732|6.12105|175.623|109.331|18.5274|8.6692
638|413|41|hombre|200|55.2563|4.72174|36.0881|86.4772|22.7146|14.5958
639|177|50|mujer|97|83.9307|0.255198|9.54257|230.871|41.2577|6.72228
64|1|73|mujer|39|7.67169|4.42512|84.816|182.344|38.8659|10.6642
640|10|1|hombre|93|76.2023|8.77375|138.708|102.021|25.3477|16.5624
641|60|85|hombre|464|93.8012|2.32559|75.6493|240.949|17.7463|14.1188
642|129|42|mujer|58|79.326|1.41067|123.791|78.8054|43.7395|18.8226
643|417|48|hombre|478|37.4194|2.00751|120.272|46.177|31.3049|20.1634
644|66|54|hombre|479|46.2744|8.18603|2.8423|256.056|43.9519|23.1688
645|395|52|mujer|374|48.4461|4.87884|113.363|193.06|4.30223|12.7531
646|160|89|hombre|371|75.8535|7.80363|193.546|218.925|30.3564|7.51672
647|405|14|mujer|114|7.96078|1.99977|25.7003|19.9541|14.9536|16.933
648|200|83|hombre|12|44.859|7.06643|164.896|185.323|37.9405|9.44407
